playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8477073,2022,Kurtis MacDermid,COL,D,4on5,36,567.0,19.0,-0.23,0.1,0.11,0.2,0.08,0.2,0.1,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,18.0,1.0,5.0,0.0,13.0,0.0,0.0,3771.0,0.0,0.0,0.0,0.0,1.38,0.08,0.08,0.08,0.08,2.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.01,0.0,0.0,0.09,0.09,0.09,5.83,0.72,0.72,0.72,0.72,6.0,2.0,4.0,12.0,0.0,0.0,0.0,5.0,2.0,1.0,0.1,0.24,0.39,0.0,0.0,0.0,12.0,8.0,8.0,0.15,0.0,0.0,0.88,0.88,0.88,0.95,8.07,8.0,94.0,0.21,0.0,1.0,0.0,1.0,0.0
8477073,2022,Kurtis MacDermid,COL,D,5on4,36,5.0,1.0,0.1,0.0,0.7,1.0,0.78,0.0,0.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.09,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8475164,2022,Jakob Silfverberg,ANA,R,other,61,1192.0,23.0,4.79,0.75,0.39,0.38,0.46,0.42,0.45,160.0,3.08,0.97,0.29,0.48,0.1,1.46,0.71,0.97,0.97,0.97,2.0,1.0,2.0,2.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.05,0.12,0.8,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.1,0.93,0.02,1.04,1.04,1.04,23.0,2.0,7.0,5.0,9.0,3.0,1.0,0.0,19.0,1.0,0.0,3745.0,0.0,0.0,0.0,1.0,9.91,4.76,4.76,4.76,4.76,11.0,3.0,6.0,20.0,4.0,2.0,1.0,5.0,3.0,6.0,0.07,0.33,4.36,0.0,0.0,4.0,20.0,14.0,14.0,0.23,0.95,0.95,4.04,4.04,4.04,13.79,1.58,1.44,1.58,1.44,12.0,7.0,13.0,32.0,0.0,1.0,0.0,15.0,2.0,2.0,0.53,0.34,0.71,0.0,0.0,0.0,32.0,19.0,19.0,0.35,0.38,0.71,1.22,1.22,1.15,7.84,12.34,91.0,105.0,0.06,0.0,2.0,0.0,1.0,0.0
8475164,2022,Jakob Silfverberg,ANA,R,all,61,56216.0,1357.0,7.2,0.34,0.42,0.39,0.45,0.38,0.44,406.0,108.63,7.75,6.41,23.45,3.48,55.52,50.39,7.6,7.76,7.6,6.0,3.0,109.0,38.0,28.0,175.0,18.0,9.0,5.0,2.0,10.0,4.0,49.0,70.0,100.0,138.0,9.0,18.0,16.0,9.0,21.0,13.0,117.0,26.0,4.0,2.87,2.94,1.94,2.0,4.0,3.0,172.06,147.0,145.24,7.0,1.43,1.57,0.83,8.35,8.3,8.19,1357.0,136.0,387.0,227.0,607.0,155.0,162.0,177.0,863.0,16.0,29.0,166735.0,18.0,22.0,11.0,43.0,389.5,32.44,31.42,32.24,31.25,405.0,131.0,171.0,707.0,31.0,32.0,8.0,418.0,92.0,26.0,9.85,11.05,11.54,9.0,10.0,12.0,696.85,536.0,529.87,5.56,7.47,7.27,30.73,30.52,30.08,622.66,63.62,60.43,64.17,60.94,630.0,233.0,262.0,1125.0,68.0,78.0,4.0,612.0,177.0,74.0,17.76,21.77,24.08,22.0,22.0,24.0,1148.4,863.0,878.27,11.04,14.55,14.55,60.11,60.56,58.75,128.57,178.94,2544.0,3054.0,0.0,0.0,0.0,0.0,0.0,0.0
8475164,2022,Jakob Silfverberg,ANA,R,5on5,61,39117.0,944.0,7.2,0.34,0.41,0.39,0.44,0.4,0.43,562.0,76.14,4.24,4.04,17.63,2.38,38.64,35.07,4.15,4.25,4.16,4.0,1.0,80.0,22.0,19.0,121.0,11.0,6.0,3.0,2.0,6.0,2.0,36.0,49.0,74.0,96.0,9.0,18.0,8.0,8.0,15.0,10.0,86.0,14.0,2.0,2.02,1.69,0.54,2.0,2.0,2.0,118.06,102.0,100.24,5.0,0.83,0.55,0.72,4.35,4.3,4.26,944.0,92.0,213.0,186.0,453.0,130.0,110.0,117.0,587.0,8.0,20.0,141221.0,18.0,16.0,8.0,36.0,269.89,18.41,17.68,18.21,17.5,288.0,82.0,117.0,487.0,21.0,22.0,5.0,292.0,66.0,12.0,6.98,8.16,3.27,9.0,8.0,4.0,476.85,370.0,363.88,3.33,4.31,4.11,17.64,17.43,17.19,402.97,35.55,34.06,36.1,34.57,417.0,148.0,189.0,754.0,38.0,51.0,3.0,419.0,105.0,41.0,12.03,12.89,10.64,16.0,13.0,9.0,777.4,565.0,580.27,5.82,9.63,9.89,31.48,31.93,31.16,92.52,132.8,2015.0,2555.0,0.87,0.33,35.0,15.0,24.0,11.0
8475164,2022,Jakob Silfverberg,ANA,R,4on5,61,9952.0,270.0,7.2,0.08,0.07,0.11,0.09,0.12,0.1,123.0,10.64,0.39,0.3,1.71,0.3,3.11,8.2,0.39,0.39,0.39,0.0,0.0,11.0,3.0,2.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,8.0,11.0,14.0,0.0,0.0,4.0,0.0,4.0,2.0,13.0,1.0,0.0,0.3,0.09,0.0,0.0,0.0,0.0,16.0,14.0,14.0,2.0,0.07,0.0,0.0,0.46,0.46,0.46,270.0,1.0,165.0,25.0,79.0,8.0,45.0,44.0,173.0,4.0,7.0,8625.0,0.0,0.0,0.0,0.0,26.51,1.96,1.93,1.96,1.93,27.0,8.0,5.0,40.0,0.0,0.0,0.0,27.0,5.0,3.0,0.61,0.58,0.77,0.0,0.0,0.0,40.0,35.0,35.0,0.25,0.0,0.0,2.21,2.21,2.19,188.82,24.09,22.59,24.09,22.59,182.0,75.0,55.0,312.0,28.0,24.0,1.0,166.0,64.0,27.0,4.83,7.76,11.51,6.0,8.0,14.0,312.0,257.0,257.0,4.65,4.19,3.6,25.13,25.13,24.16,1.6,22.42,28.0,282.0,0.06,0.02,2.0,1.0,2.0,1.0
8475164,2022,Jakob Silfverberg,ANA,R,5on4,61,5955.0,120.0,6.92,0.75,0.88,0.86,0.9,0.84,0.88,325.0,18.77,2.16,1.79,3.62,0.7,12.31,6.41,2.09,2.16,2.09,0.0,1.0,16.0,11.0,7.0,34.0,4.0,3.0,1.0,0.0,3.0,0.0,9.0,11.0,13.0,24.0,0.0,0.0,3.0,0.0,2.0,1.0,16.0,10.0,1.0,0.5,1.05,0.61,0.0,2.0,1.0,34.0,27.0,27.0,0.0,0.43,0.09,0.09,2.5,2.5,2.43,120.0,41.0,2.0,11.0,66.0,14.0,6.0,16.0,84.0,3.0,2.0,10355.0,0.0,4.0,2.0,6.0,83.19,7.31,7.06,7.31,7.06,79.0,38.0,43.0,160.0,6.0,8.0,2.0,94.0,18.0,5.0,2.19,1.98,3.15,0.0,2.0,4.0,160.0,117.0,117.0,1.76,2.21,2.21,6.86,6.86,6.67,17.08,2.39,2.33,2.39,2.33,19.0,3.0,5.0,27.0,2.0,2.0,0.0,12.0,6.0,4.0,0.37,0.79,1.23,0.0,1.0,1.0,27.0,22.0,22.0,0.23,0.35,0.35,2.27,2.27,2.26,18.65,2.51,321.0,36.0,0.0,0.05,2.0,1.0,1.0,1.0
8476960,2022,Andreas Athanasiou,CHI,C,other,60,1213.0,21.0,3.5,0.16,0.42,0.48,0.42,0.44,0.43,115.0,3.17,0.77,0.2,0.61,0.08,1.36,0.97,0.76,0.77,0.76,0.0,0.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.08,0.19,0.5,0.0,0.0,0.0,6.0,4.0,4.0,0.0,0.07,0.0,0.5,0.33,0.33,0.33,21.0,4.0,3.0,0.0,14.0,7.0,2.0,7.0,5.0,1.0,0.0,2062.0,0.0,0.0,0.0,0.0,11.44,1.52,1.5,1.52,1.5,10.0,5.0,9.0,24.0,0.0,1.0,0.0,9.0,5.0,1.0,0.34,0.68,0.5,0.0,0.0,0.0,24.0,15.0,15.0,0.24,0.5,0.5,1.26,1.26,1.25,12.4,7.83,6.62,7.83,6.62,10.0,9.0,7.0,26.0,6.0,1.0,0.0,5.0,2.0,12.0,0.22,0.3,7.31,0.0,0.0,6.0,26.0,19.0,19.0,0.17,0.45,0.45,7.55,7.55,6.69,6.09,8.51,39.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
8476960,2022,Andreas Athanasiou,CHI,C,all,60,56670.0,1111.0,13.17,0.45,0.42,0.47,0.43,0.47,0.43,367.0,133.52,14.35,9.83,28.61,4.23,67.19,50.8,13.97,14.2,13.83,4.0,4.0,118.0,57.0,51.0,226.0,22.0,14.0,15.0,2.0,23.0,7.0,46.0,70.0,104.0,161.0,8.0,18.0,15.0,37.0,42.0,33.0,112.0,42.0,21.0,3.49,4.97,5.88,4.0,6.0,4.0,222.33,175.0,172.69,5.0,2.16,3.43,2.97,13.53,13.36,13.2,1111.0,144.0,112.0,154.0,701.0,140.0,188.0,141.0,642.0,15.0,23.0,161823.0,18.0,20.0,11.0,34.0,465.16,43.06,41.9,42.5,41.36,447.0,182.0,211.0,840.0,35.0,43.0,5.0,458.0,120.0,51.0,11.8,15.55,15.7,10.0,15.0,10.0,822.51,629.0,617.73,6.97,9.83,9.77,40.26,39.78,39.33,516.05,53.66,50.79,54.77,51.86,524.0,183.0,250.0,957.0,49.0,54.0,5.0,496.0,148.0,63.0,14.7,18.2,20.77,20.0,14.0,15.0,989.48,707.0,727.26,7.39,11.27,11.24,49.81,50.74,49.01,112.93,157.68,2113.0,2798.0,0.0,0.0,0.0,0.0,0.0,0.0
8476960,2022,Andreas Athanasiou,CHI,C,5on5,60,49511.0,955.0,13.17,0.43,0.41,0.43,0.43,0.44,0.43,284.0,106.16,10.57,7.71,22.85,3.35,53.59,40.93,10.3,10.42,10.17,3.0,2.0,97.0,42.0,40.0,179.0,16.0,11.0,13.0,2.0,22.0,4.0,33.0,56.0,86.0,128.0,5.0,12.0,10.0,35.0,38.0,24.0,90.0,34.0,15.0,2.8,3.95,3.81,4.0,4.0,3.0,175.33,139.0,136.69,5.0,1.61,3.02,1.74,10.44,10.26,10.12,955.0,115.0,101.0,150.0,589.0,114.0,167.0,113.0,561.0,10.0,22.0,130758.0,12.0,18.0,10.0,34.0,382.31,31.94,31.12,31.39,30.59,372.0,146.0,162.0,680.0,24.0,34.0,3.0,388.0,92.0,38.0,9.92,11.77,10.26,10.0,10.0,4.0,662.51,518.0,506.73,5.25,7.43,7.37,29.83,29.34,29.04,476.51,42.47,40.96,43.58,42.03,487.0,164.0,237.0,888.0,43.0,51.0,5.0,469.0,135.0,47.0,13.68,16.55,12.25,20.0,14.0,9.0,920.48,651.0,671.26,6.82,10.36,10.33,38.97,39.9,39.19,74.21,106.64,1646.0,2163.0,0.79,0.44,21.0,11.0,19.0,9.0
8476960,2022,Andreas Athanasiou,CHI,C,4on5,60,253.0,11.0,0.11,0.0,0.09,0.0,0.12,0.0,0.16,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,10.0,0.0,3.0,2.0,6.0,1.0,0.0,2077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34,1.1,0.94,1.1,0.94,5.0,2.0,1.0,8.0,0.0,1.0,0.0,2.0,3.0,2.0,0.09,0.27,0.74,0.0,0.0,0.0,8.0,7.0,7.0,0.11,0.44,0.44,0.77,0.77,0.61,0.42,4.11,9.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
8476960,2022,Andreas Athanasiou,CHI,C,5on4,60,5693.0,124.0,11.98,0.83,0.8,0.83,0.83,0.8,0.82,327.0,21.03,2.61,1.71,4.63,0.71,11.07,7.26,2.51,2.61,2.51,0.0,1.0,15.0,13.0,9.0,37.0,3.0,2.0,1.0,0.0,1.0,3.0,11.0,10.0,13.0,26.0,2.0,4.0,3.0,2.0,1.0,8.0,19.0,4.0,5.0,0.61,0.45,1.56,0.0,1.0,1.0,37.0,28.0,28.0,0.0,0.43,0.25,0.73,2.32,2.32,2.3,124.0,25.0,7.0,4.0,88.0,19.0,16.0,19.0,70.0,3.0,0.0,10535.0,4.0,0.0,0.0,0.0,64.28,8.71,8.4,8.71,8.4,56.0,31.0,40.0,127.0,7.0,7.0,1.0,58.0,17.0,12.0,1.45,2.32,4.94,0.0,1.0,6.0,127.0,87.0,87.0,1.36,1.74,1.74,8.33,8.33,8.19,15.92,1.78,1.78,1.78,1.78,15.0,7.0,4.0,26.0,0.0,1.0,0.0,14.0,6.0,2.0,0.45,0.86,0.47,0.0,0.0,0.0,26.0,22.0,22.0,0.2,0.03,0.03,1.95,1.95,1.95,17.35,4.21,270.0,55.0,0.0,0.03,0.0,2.0,0.0,1.0
8480443,2022,Kristian Reichel,WPG,C,other,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480443,2022,Kristian Reichel,WPG,C,all,2,1267.0,33.0,0.73,0.56,0.39,0.48,0.41,0.57,0.4,19.0,1.09,0.1,0.08,0.33,0.05,0.84,0.59,0.1,0.1,0.1,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.01,0.08,0.0,0.0,0.0,0.0,2.07,2.0,2.07,0.0,0.02,0.0,0.0,0.11,0.12,0.12,33.0,1.0,4.0,10.0,18.0,4.0,7.0,5.0,17.0,0.0,0.0,5933.0,0.0,2.0,1.0,0.0,8.03,0.57,0.56,0.62,0.61,8.0,4.0,1.0,13.0,1.0,0.0,0.0,10.0,2.0,0.0,0.33,0.24,0.0,1.0,0.0,0.0,13.79,12.0,12.81,0.09,0.0,0.0,0.66,0.71,0.7,6.59,0.45,0.45,0.46,0.46,9.0,0.0,5.0,14.0,1.0,0.0,0.0,7.0,2.0,0.0,0.24,0.21,0.0,0.0,1.0,0.0,13.74,9.0,8.98,0.1,0.0,0.0,0.54,0.55,0.55,3.01,4.73,79.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0
8480443,2022,Kristian Reichel,WPG,C,5on5,2,1267.0,33.0,0.73,0.56,0.34,0.48,0.41,0.57,0.39,18.0,1.09,0.1,0.08,0.33,0.05,0.84,0.59,0.1,0.1,0.1,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.01,0.08,0.0,0.0,0.0,0.0,2.07,2.0,2.07,0.0,0.02,0.0,0.0,0.11,0.12,0.12,33.0,1.0,4.0,10.0,18.0,4.0,7.0,5.0,17.0,0.0,0.0,4247.0,0.0,2.0,1.0,0.0,8.03,0.57,0.56,0.62,0.61,8.0,4.0,1.0,13.0,1.0,0.0,0.0,10.0,2.0,0.0,0.33,0.24,0.0,1.0,0.0,0.0,13.79,12.0,12.81,0.09,0.0,0.0,0.66,0.71,0.7,6.59,0.45,0.45,0.46,0.46,9.0,0.0,5.0,14.0,1.0,0.0,0.0,7.0,2.0,0.0,0.24,0.21,0.0,0.0,1.0,0.0,13.74,9.0,8.98,0.1,0.0,0.0,0.54,0.55,0.55,1.87,3.69,57.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0
8480443,2022,Kristian Reichel,WPG,C,4on5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480443,2022,Kristian Reichel,WPG,C,5on4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482062,2022,Cole Smith,NSH,L,other,53,661.0,10.0,7.05,0.65,0.37,0.23,0.4,0.3,0.44,92.0,0.67,0.69,0.02,0.01,0.01,0.14,0.13,0.69,0.69,0.69,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.69,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.69,0.69,0.69,10.0,0.0,2.0,1.0,7.0,1.0,3.0,0.0,6.0,0.0,0.0,2041.0,0.0,0.0,0.0,2.0,3.97,3.61,3.18,3.61,3.18,3.0,3.0,2.0,8.0,2.0,0.0,0.0,1.0,0.0,5.0,0.07,0.0,3.55,0.0,0.0,2.0,8.0,6.0,6.0,0.04,0.0,0.0,3.65,3.65,3.22,9.91,1.93,1.1,1.93,1.1,10.0,4.0,13.0,27.0,1.0,2.0,0.0,3.0,8.0,3.0,0.08,1.09,0.77,0.0,0.0,1.0,27.0,14.0,14.0,0.28,0.47,0.47,1.75,1.75,1.09,5.47,9.44,45.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
